row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,reads_t8,reads_t9,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_t8,freq_t9,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_t8,zero_t9,zero_count
27,128.0,128.0,56.0,24.0,17.0,4.0,2.0,3.0,4.0,0.0,2.62974180455348e-05,2.6025681247622363e-05,1.1603959353816947e-05,5.342874519920463e-06,3.2657006724077683e-06,7.848951635152472e-07,4.227369044033333e-07,5.539973866096616e-07,4.078561246734602e-07,0.0,7.470511941850402e-06,1.0466538225668613e-05,1.4010282299680188,0,0,0,0,0,0,0,0,0,1,1
28,50.0,16.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,1.0272428924037031e-05,3.2532101559527953e-06,4.144271197791767e-07,4.452395433267052e-07,1.9210003955339814e-07,7.848951635152472e-07,8.454738088066666e-07,1.8466579553655386e-07,2.039280623367301e-07,0.0,1.65963686128443e-06,3.1688710258865687e-06,1.9092611002410687,0,0,0,0,0,0,0,0,0,1,1
29,52.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0683326080998513e-05,4.269838329688044e-06,6.21640679668765e-07,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,1.5759470885891876e-06,3.4632903726072893e-06,2.19745361523905,0,0,0,1,1,1,1,0,1,1,6
30,278.0,134.0,36.0,33.0,28.0,22.0,8.0,20.0,18.0,0.0,5.71147048176459e-05,2.724563505610466e-05,7.4596881560251795e-06,7.346452464890636e-06,5.378801107495148e-06,4.31692339933386e-06,1.6909476176133332e-06,3.6933159107310773e-06,1.835352561030571e-06,0.0,1.1608182109087036e-05,1.7745009510404075e-05,1.528650780851817,0,0,0,0,0,0,0,0,0,1,1
31,63.0,18.0,3.0,2.0,6.0,6.0,2.0,0.0,7.0,0.0,1.2943260444286659e-05,3.6598614254468946e-06,6.21640679668765e-07,4.452395433267052e-07,1.1526002373203888e-06,1.1773427452728707e-06,4.227369044033333e-07,0.0,7.137482181785553e-07,0.0,2.113643019790417e-06,3.947364100437411e-06,1.8674758773792672,0,0,0,0,0,0,0,1,0,1,2
32,34.0,16.0,16.0,8.0,12.0,8.0,9.0,6.0,20.0,9.0,6.9852516683451815e-06,3.2532101559527953e-06,3.3154169582334134e-06,1.7809581733068207e-06,2.3052004746407777e-06,1.5697903270304944e-06,1.9023160698149998e-06,1.107994773219323e-06,2.039280623367301e-06,3.33780970701819e-06,2.7597228930929296e-06,1.6767860524592875e-06,0.6075701657000591,0,0,0,0,0,0,0,0,0,0,0
33,279.0,488.0,494.0,425.0,513.0,397.0,198.0,142.0,122.0,0.0,5.732015339612664e-05,9.922290975656025e-05,0.00010236349858545663,9.461340295692485e-05,9.854732029089324e-05,7.790084497888829e-05,4.185095353592999e-05,2.622254296619065e-05,1.2439611802540536e-05,0.0,6.104812382695111e-05,3.89672475547942e-05,0.6383027238474911,0,0,0,0,0,0,0,0,0,1,1
34,265.0,93.0,38.0,41.0,43.0,31.0,13.0,15.0,15.0,0.0,5.4443873297396265e-05,1.890928403147562e-05,7.874115275804357e-06,9.127410638197456e-06,8.26030170079612e-06,6.082937517243166e-06,2.7477898786216664e-06,2.7699869330483076e-06,1.5294604675254757e-06,0.0,1.117451597401084e-05,1.6128328235959218e-05,1.4433004475025704,0,0,0,0,0,0,0,0,0,1,1
35,1697.0,1896.0,1749.0,1509.0,1637.0,1278.0,791.0,571.0,629.0,50.0,0.00034864623768181686,0.0003855054034804062,0.00036241651624688997,0.00033593323543999905,0.00031446776474891277,0.00025077400474312147,0.0001671924456915183,0.00010544416925137225,6.413537560490161e-05,1.8543387261212168e-05,0.00023530585401501506,0.00013580361744823708,0.577136341563084,0,0,0,0,0,0,0,0,0,0,0
36,207.0,345.0,314.0,240.0,230.0,235.0,92.0,64.0,61.0,0.0,4.252785574551331e-05,7.014734398773214e-05,6.506505780533074e-05,5.342874519920462e-05,4.4183009097281576e-05,4.611259085652077e-05,1.944589760255333e-05,1.1818610914339447e-05,6.219805901270268e-06,0.0,3.5894891710974624e-05,2.487289074372915e-05,0.6929348513019562,0,0,0,0,0,0,0,0,0,1,1
37,52.0,26.0,11.0,1.0,4.0,4.0,7.0,4.0,5.0,0.0,1.0683326080998513e-05,5.286466503423292e-06,2.2793491587854716e-06,2.226197716633526e-07,7.684001582135926e-07,7.848951635152472e-07,1.4795791654116664e-06,7.386631821462154e-07,5.098201558418252e-07,0.0,2.2753119339999178e-06,3.329262948806472e-06,1.4631473532592418,0,0,0,0,0,0,0,0,0,1,1
38,1104.0,2552.0,2284.0,2145.0,2345.0,2100.0,1169.0,831.0,573.0,0.0,0.00022681523064273766,0.0005188870198744708,0.00047327577078781974,0.0004775194102178913,0.0004504745927527186,0.00041206996084550477,0.0002470897206237483,0.00015345727609087625,5.842538985947317e-05,0.0,0.00030180143716952414,0.00018932850902592032,0.6273278486304499,0,0,0,0,0,0,0,0,0,1,1
39,1112.0,2497.0,2453.0,2214.0,2362.0,2334.0,1296.0,890.0,624.0,0.0,0.0002284588192705836,0.0005077041099633831,0.0005082948624091602,0.0004928801744626626,0.00045374029342512643,0.0004579863279111467,0.00027393351405335996,0.00016435255802753294,6.36255554490598e-05,0.0,0.00031509762149720154,0.00019439867208144104,0.6169472478497994,0,0,0,0,0,0,0,0,0,1,1
40,205.0,178.0,93.0,51.0,31.0,16.0,7.0,1.0,6.0,0.0,4.211695858855183e-05,3.619196298497484e-05,1.9270861069731715e-05,1.1353608354830983e-05,5.955101226155342e-06,3.139580654060989e-06,1.4795791654116664e-06,1.8466579553655386e-07,6.117841870101903e-07,0.0,1.2030410202626412e-05,1.5579819322929476e-05,1.2950256523225594,0,0,0,0,0,0,0,0,0,1,1
41,512.0,135.0,48.0,21.0,29.0,16.0,21.0,11.0,28.0,7.0,0.0001051896721821392,2.7448960690851708e-05,9.94625087470024e-06,4.6750152049304045e-06,5.570901147048546e-06,3.139580654060989e-06,4.438737496234999e-06,2.0313237509020925e-06,2.8549928727142213e-06,2.5960742165697034e-06,1.6789150909015208e-05,3.1972125926990364e-05,1.9043211695539384,0,0,0,0,0,0,0,0,0,0,0
42,141.0,47.0,14.0,13.0,7.0,4.0,2.0,7.0,14.0,0.0,2.8968249565784428e-05,9.556304833111335e-06,2.9009898384542367e-06,2.894057031623584e-06,1.344700276873787e-06,7.848951635152472e-07,4.227369044033333e-07,1.292660568755877e-06,1.4274964363571107e-06,0.0,4.9592090618878934e-06,8.867217470883151e-06,1.7879945291224917,0,0,0,0,0,0,0,0,0,1,1
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
45,239.0,285.0,166.0,98.0,77.0,83.0,37.0,20.0,13.0,0.0,4.910221025689701e-05,5.7947805902909164e-05,3.439745094167166e-05,2.1816737623008554e-05,1.4791703045611658e-05,1.6286574642941378e-05,7.820632731461666e-06,3.6933159107310773e-06,1.3255324051887456e-06,0.0,2.071819634604209e-05,2.0265735291158808e-05,0.9781564542120406,0,0,0,0,0,0,0,0,0,1,1
46,3889.0,5741.0,6806.0,6633.0,7894.0,7457.0,5755.0,4845.0,6133.0,827.0,0.0007989895217116003,0.0011672924690828122,0.0014102954886085382,0.0014766369454430178,0.0015164377122345249,0.0014632408085832995,0.0012164254424205914,0.0008947057793746035,0.0006253454031555828,0.00030670762530044925,0.0010876077195915023,0.00041465021526037584,0.38124975546435064,0,0,0,0,0,0,0,0,0,0,0
47,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.643588627845925e-06,2.033256347470497e-07,2.0721355988958834e-07,2.226197716633526e-07,0.0,0.0,0.0,0.0,1.0196403116836505e-07,0.0,2.3787116253142805e-07,5.032993009994564e-07,2.11495920617267,0,0,0,0,1,1,1,1,0,1,5
48,947.0,1828.0,1746.0,1900.0,2292.0,2459.0,1941.0,2002.0,2301.0,0.0,0.0001945598038212614,0.00037167926031760686,0.00036179487556722124,0.00042297756616036994,0.00044029329065638857,0.0004825143017709982,0.0004102661657234349,0.00036970092266418083,0.00023461923571840797,0.0,0.00032884054223998696,0.00014574141446175066,0.4431976943877545,0,0,0,0,0,0,0,0,0,1,1
49,192.0,135.0,52.0,29.0,24.0,18.0,6.0,9.0,9.0,0.0,3.9446127068302205e-05,2.7448960690851708e-05,1.0775105114258593e-05,6.4559733782372254e-06,4.610400949281555e-06,3.5320282358186123e-06,1.2682107132099998e-06,1.6619921598289848e-06,9.176762805152855e-07,0.0,9.611647459030417e-06,1.3259507800038544e-05,1.3795106307730742,0,0,0,0,0,0,0,0,0,1,1
50,404.0,471.0,287.0,198.0,160.0,157.0,74.0,49.0,37.0,0.0,8.300122570621922e-05,9.576637396586041e-05,5.947029168831185e-05,4.407871478934382e-05,3.0736006328543706e-05,3.080713516797345e-05,1.5641265462923333e-05,9.048623981291138e-06,3.7726691532295067e-06,0.0,3.723223062436964e-05,3.3186680805000215e-05,0.8913404089530343,0,0,0,0,0,0,0,0,0,1,1
51,440.0,954.0,800.0,804.0,753.0,653.0,368.0,246.0,171.0,0.0,9.039737453152588e-05,0.0001939726555486854,0.00016577084791167065,0.00017898629641733548,0.0001446513297837088,0.0001281341354438641,7.778359041021332e-05,4.542778570199225e-05,1.7435849329790422e-05,0.0,0.00010425598650787861,6.862165262827731e-05,0.658202843851151,0,0,0,0,0,0,0,0,0,1,1
52,584.0,1155.0,1003.0,831.0,813.0,869.0,509.0,313.0,209.0,0.0,0.00011998196983275253,0.0002348411081328424,0.0002078352005692571,0.000184997030252246,0.0001561773321569127,0.00017051847427368744,0.00010758654217064833,5.780039400294136e-05,2.1310482514188294e-05,0.0,0.0001261048533905476,7.942770708967152e-05,0.6298539823704113,0,0,0,0,0,0,0,0,0,1,1
53,71.0,33.0,3.0,4.0,5.0,6.0,1.0,2.0,3.0,0.0,1.4586849072132585e-05,6.70974594665264e-06,6.21640679668765e-07,8.904790866534104e-07,9.605001977669908e-07,1.1773427452728707e-06,2.1136845220166665e-07,3.693315910731077e-07,3.0589209350509513e-07,0.0,2.5833149864927126e-06,4.652650767217201e-06,1.8009691789911453,0,0,0,0,0,0,0,0,0,1,1
54,589.0,1229.0,1130.0,1029.0,1129.0,1123.0,652.0,466.0,366.0,0.0,0.00012100921272515624,0.0002498872051041241,0.0002341513226752348,0.00022907574504158984,0.0002168809446557865,0.00022035931715690563,0.00013781223083548665,8.60542607200341e-05,3.731883540762161e-05,0.0,0.00015325490743219394,9.000279763570378e-05,0.587274759524739,0,0,0,0,0,0,0,0,0,1,1
55,166.0,118.0,78.0,52.0,39.0,28.0,13.0,12.0,13.0,0.0,3.410446402780295e-05,2.3992424900151864e-05,1.6162657671387888e-05,1.1576228126494336e-05,7.4919015425825275e-06,5.494266144606731e-06,2.7477898786216664e-06,2.215989546438646e-06,1.3255324051887456e-06,0.0,1.0511125424327537e-05,1.1203607788111562e-05,1.065870755866538,0,0,0,0,0,0,0,0,0,1,1
56,332.0,390.0,218.0,160.0,93.0,51.0,15.0,12.0,5.0,0.0,6.82089280556059e-05,7.929699755134938e-05,4.517255605593026e-05,3.561916346613642e-05,1.7865303678466026e-05,1.0007413334819402e-05,3.1705267830249996e-06,2.215989546438646e-06,5.098201558418252e-07,0.0,2.6206669862761288e-05,2.94701374735139e-05,1.1245238397498853,0,0,0,0,0,0,0,0,0,1,1
57,1282.0,2784.0,2722.0,2396.0,2652.0,2517.0,1423.0,1009.0,699.0,0.0,0.00026338507761230947,0.0005660585671357864,0.0005640353100194594,0.0005333969729053929,0.0005094493048956118,0.0004938952816419692,0.0003007773074829716,0.00018632778769638283,7.127285778668717e-05,0.0,0.00034885984671765706,0.00021321513198848714,0.611176874830657,0,0,0,0,0,0,0,0,0,1,1
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
60,122.0,61.0,18.0,9.0,12.0,5.0,7.0,4.0,10.0,0.0,2.506472657465036e-05,1.2402863719570032e-05,3.7298440780125897e-06,2.0035779449701735e-06,2.3052004746407777e-06,9.81118954394059e-07,1.4795791654116664e-06,7.386631821462154e-07,1.0196403116836504e-06,0.0,4.9725214405479525e-06,7.90772408027971e-06,1.5902525810226018,0,0,0,0,0,0,0,0,0,1,1
61,179.0,88.0,35.0,17.0,21.0,10.0,21.0,12.0,16.0,0.0,3.677529554805258e-05,1.7892655857740375e-05,7.2524745961355915e-06,3.784536118276994e-06,4.034100830621361e-06,1.962237908788118e-06,4.438737496234999e-06,2.215989546438646e-06,1.6314244986938408e-06,0.0,7.998745240098252e-06,1.1289573541674978e-05,1.4114004212858486,0,0,0,0,0,0,0,0,0,1,1
62,464.0,195.0,130.0,81.0,58.0,17.0,9.0,4.0,9.0,2.0,9.532814041506366e-05,3.964849877567469e-05,2.693776278564648e-05,1.803220150473156e-05,1.1141802294097093e-05,3.3358044449398003e-06,1.9023160698149998e-06,7.386631821462154e-07,9.176762805152855e-07,7.417354904484866e-07,1.9872460124307825e-05,2.9630949532756943e-05,1.4910484279533163,0,0,0,0,0,0,0,0,0,0,0
63,1408.0,971.0,1079.0,998.0,1133.0,681.0,448.0,303.0,418.0,61.0,0.0002892715985008828,0.00019742919133938525,0.0002235834311208658,0.0002221745321200259,0.0002176493448140001,0.00013362840158847084,9.469306658634665e-05,5.595373604757582e-05,4.262096502837659e-05,2.262293245867884e-05,0.00014996271996046086,9.235978627480931e-05,0.6158845659154772,0,0,0,0,0,0,0,0,0,0,0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
66,50.0,62.0,20.0,16.0,14.0,16.0,8.0,3.0,4.0,0.0,1.0272428924037031e-05,1.2606189354317082e-05,4.1442711977917665e-06,3.5619163466136414e-06,2.689400553747574e-06,3.139580654060989e-06,1.6909476176133332e-06,5.539973866096616e-07,4.078561246734602e-07,0.0,3.906658815946453e-06,4.2439972301469685e-06,1.086321790028089,0,0,0,0,0,0,0,0,0,1,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196403116836505e-07,0.0,1.0196403116836506e-08,3.2243857790443316e-08,3.1315652101575844,1,1,1,1,1,1,1,1,0,1,9
68,291.0,520.0,481.0,465.0,485.0,476.0,270.0,163.0,138.0,0.0,5.978553633789553e-05,0.00010572933006846584,9.966972230689199e-05,0.00010351819382345896,9.31685191833981e-05,9.340252445831441e-05,5.706948209444999e-05,3.0100524672458278e-05,1.4071036301234377e-05,0.0,6.565148692465674e-05,3.953516045756227e-05,0.6021965699463401,0,0,0,0,0,0,0,0,0,1,1
69,963.0,2002.0,1813.0,1663.0,1716.0,1633.0,798.0,581.0,474.0,0.0,0.00019784698107695324,0.00040705792076359347,0.00037567818407982365,0.0003702166802761554,0.0003296436678736312,0.00032043345050509966,0.00016867202485693,0.00010729082720673778,4.833095077380503e-05,0.0,0.00023251706874127288,0.00014758507637293463,0.634727651174679,0,0,0,0,0,0,0,0,0,1,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
71,567.0,387.0,139.0,152.0,170.0,185.0,101.0,59.0,30.0,11.0,0.00011648934399857994,7.868702064710824e-05,2.880268482465278e-05,3.3838205292829594e-05,3.2657006724077684e-05,3.630140131258018e-05,2.1348213672368332e-05,1.0895281936656677e-05,3.0589209350509514e-06,4.079545197466676e-06,3.6615762454137106e-05,3.545516351726937e-05,0.9683006528025508,0,0,0,0,0,0,0,0,0,0,0
72,499.0,93.0,43.0,38.0,33.0,44.0,30.0,39.0,36.0,16.0,0.00010251884066188957,1.890928403147562e-05,8.910183075252298e-06,8.459551323207399e-06,6.3393013052621385e-06,8.63384679866772e-06,6.341053566049999e-06,7.2019660259256e-06,3.670705122061142e-06,5.933883923587893e-06,1.7691861583337936e-05,3.008155913971425e-05,1.7002953006660766,0,0,0,0,0,0,0,0,0,0,0
73,91.0,16.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.8695820641747397e-05,3.2532101559527953e-06,4.144271197791767e-07,4.452395433267052e-07,3.842000791067963e-07,5.886713726364353e-07,4.227369044033333e-07,3.693315910731077e-07,1.0196403116836505e-07,7.417354904484866e-07,2.54173369296426e-06,5.74700691585469e-06,2.260968894921127,0,0,0,0,0,0,0,0,0,0,0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
75,741.0,426.0,275.0,199.0,159.0,100.0,64.0,31.0,49.0,10.0,0.0001522373966542288,8.661672040224318e-05,5.698372896963679e-05,4.430133456100717e-05,3.05439062889903e-05,1.962237908788118e-05,1.3527580940906666e-05,5.72463966163317e-06,4.996237527249887e-06,3.7086774522424332e-06,4.182626015460195e-05,4.7100986088952395e-05,1.1261076965543726,0,0,0,0,0,0,0,0,0,0,0
76,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.033256347470497e-07,0.0,2.226197716633526e-07,0.0,0.0,0.0,3.693315910731077e-07,1.0196403116836505e-07,0.0,8.972410286518751e-08,1.3216118859929382e-07,1.471333243346142,1,0,1,0,1,1,1,0,0,1,6
77,1043.0,427.0,220.0,107.0,49.0,25.0,15.0,11.0,16.0,11.0,0.00021428286735541247,8.682004603699022e-05,4.558698317570943e-05,2.382031556797873e-05,9.41290193811651e-06,4.905594771970295e-06,3.1705267830249996e-06,2.0313237509020925e-06,1.6314244986938408e-06,4.079545197466676e-06,3.957415290762653e-05,6.715277991707516e-05,1.6968805469005794,0,0,0,0,0,0,0,0,0,0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
79,198.0,136.0,71.0,26.0,25.0,26.0,22.0,21.0,25.0,0.0,4.0678818539186646e-05,2.7652286325598758e-05,1.4712162752160772e-05,5.788114063247168e-06,4.802500988834953e-06,5.101818562849107e-06,4.650105948436666e-06,3.877981706267631e-06,2.5491007792091263e-06,0.0,1.0981288966579081e-05,1.3147584699951006e-05,1.1972606325087434,0,0,0,0,0,0,0,0,0,1,1
80,317.0,92.0,51.0,31.0,30.0,13.0,12.0,15.0,26.0,4.0,6.512719937839478e-05,1.870595839672857e-05,1.0567891554369005e-05,6.901212921563931e-06,5.763001186601944e-06,2.5509092814245534e-06,2.5364214264199996e-06,2.7699869330483076e-06,2.651064810377491e-06,1.4834709808969732e-06,1.1905711686982555e-05,1.942611860143148e-05,1.6316500808316492,0,0,0,0,0,0,0,0,0,0,0
81,317.0,109.0,64.0,38.0,21.0,6.0,5.0,6.0,12.0,12.0,6.512719937839478e-05,2.2162494187428415e-05,1.3261667832933654e-05,8.459551323207399e-06,4.034100830621361e-06,1.1773427452728707e-06,1.0568422610083332e-06,1.107994773219323e-06,1.2235683740203805e-06,4.45041294269092e-06,1.2206117464879743e-05,1.98090299904911e-05,1.6228639254942407,0,0,0,0,0,0,0,0,0,0,0
82,224.0,155.0,55.0,34.0,21.0,21.0,12.0,15.0,11.0,0.0,4.60204815796859e-05,3.15154733857927e-05,1.1396745793927358e-05,7.569072236553988e-06,4.034100830621361e-06,4.120699608455048e-06,2.5364214264199996e-06,2.7699869330483076e-06,1.1216043428520155e-06,0.0,1.1108458613735668e-05,1.532219276945088e-05,1.3793142118820958,0,0,0,0,0,0,0,0,0,1,1
83,291.0,98.0,58.0,36.0,14.0,9.0,1.0,1.0,11.0,3.0,5.978553633789553e-05,1.992591220521087e-05,1.2018386473596123e-05,8.014311779880694e-06,2.689400553747574e-06,1.7660141179093061e-06,2.1136845220166665e-07,1.8466579553655386e-07,1.1216043428520155e-06,1.11260323567273e-06,1.0682980329450305e-05,1.8414030862672034e-05,1.7236630536147548,0,0,0,0,0,0,0,0,0,0,0
84,466.0,1123.0,1104.0,1071.0,1226.0,1267.0,958.0,1144.0,1664.0,0.0,9.573903757202513e-05,0.0002283346878209368,0.0002287637701181055,0.00023842577545145065,0.00023551464849246612,0.00024861554304345454,0.00020249097720919664,0.0002112576700938176,0.00016966814786415944,0.0,0.00018588102576656124,7.934549333772794e-05,0.42686148478234387,0,0,0,0,0,0,0,0,0,1,1
85,212.0,49.0,26.0,25.0,18.0,11.0,13.0,4.0,9.0,2.0,4.355509863791701e-05,9.962956102605435e-06,5.387552557129297e-06,5.565494291583815e-06,3.4578007119611667e-06,2.15846169966693e-06,2.7477898786216664e-06,7.386631821462154e-07,9.176762805152855e-07,7.417354904484866e-07,7.5233228832595315e-06,1.298035826140033e-05,1.725326153110853,0,0,0,0,0,0,0,0,0,0,0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
87,99.0,33.0,19.0,12.0,10.0,8.0,3.0,4.0,4.0,0.0,2.0339409269593323e-05,6.70974594665264e-06,3.9370576379021785e-06,2.6714372599602314e-06,1.9210003955339816e-06,1.5697903270304944e-06,6.341053566049999e-07,7.386631821462154e-07,4.078561246734602e-07,0.0,3.892906550009752e-06,6.119827426946568e-06,1.5720054277666802,0,0,0,0,0,0,0,0,0,1,1
88,165.0,60.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,3.38990154493222e-05,1.2199538084822982e-05,6.21640679668765e-07,4.452395433267052e-07,3.842000791067963e-07,1.962237908788118e-07,0.0,0.0,2.039280623367301e-07,1.11260323567273e-06,4.906238892513572e-06,1.0849016538579763e-05,2.2112244539678936,0,0,0,0,0,0,1,1,0,0,2
89,910.0,2126.0,2139.0,1956.0,2409.0,2443.0,1509.0,1165.0,862.0,0.0,0.00018695820641747397,0.0004322702994722277,0.0004432298046038294,0.00043544427337351767,0.00046276899528413615,0.00047937472111693724,0.00031895499437231494,0.00021513565180008524,8.789299486713067e-05,0.0,0.00030620299413076533,0.0001731950420795929,0.5656214630072589,0,0,0,0,0,0,0,0,0,1,1
90,1674.0,1480.0,1009.0,595.0,440.0,390.0,132.0,81.0,46.0,6.0,0.00034392092037675983,0.00030092193942563353,0.00020907848192859463,0.0001324587641396948,8.452401740349518e-05,7.65272784427366e-05,2.7900635690619997e-05,1.4957929438460863e-05,4.6903454337447924e-06,2.22520647134546e-06,0.00011972055187510857,0.0001250753165824011,1.044726324351111,0,0,0,0,0,0,0,0,0,0,0
91,1031.0,2274.0,2152.0,1939.0,2271.0,2186.0,1398.0,1032.0,733.0,0.0,0.0002118174844136436,0.00046236249341479103,0.0004459235808823941,0.00043165973725524067,0.0004362591898257672,0.0004289452068610826,0.00029549309617792996,0.00019057510099372357,7.473963484641158e-05,0.0,0.00029777755246709843,0.00017017837258543548,0.5714947752979501,0,0,0,0,0,0,0,0,0,1,1
92,173.0,65.0,12.0,8.0,13.0,13.0,9.0,9.0,6.0,0.0,3.554260407716813e-05,1.321616625855823e-05,2.48656271867506e-06,1.7809581733068207e-06,2.4973005141941757e-06,2.5509092814245534e-06,1.9023160698149998e-06,1.6619921598289848e-06,6.117841870101903e-07,0.0,6.2250593439981135e-06,1.0950818717473491e-05,1.7591226364400687,0,0,0,0,0,0,0,0,0,1,1
93,217.0,132.0,45.0,26.0,27.0,7.0,8.0,7.0,9.0,0.0,4.4582341530320715e-05,2.683898378661056e-05,9.324610195031475e-06,5.788114063247168e-06,5.18670106794175e-06,1.3735665361516827e-06,1.6909476176133332e-06,1.292660568755877e-06,9.176762805152855e-07,0.0,9.699560164618785e-06,1.461244952770192e-05,1.506490874907494,0,0,0,0,0,0,0,0,0,1,1
94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.226197716633526e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.2261977166335258e-08,7.039855306428055e-08,3.148136345039371,1,1,1,0,1,1,1,1,1,1,9
95,284.0,346.0,169.0,144.0,73.0,42.0,19.0,14.0,16.0,0.0,5.834739628853034e-05,7.03506696224792e-05,3.501909162134043e-05,3.205724711952278e-05,1.4023302887398064e-05,8.241399216910096e-06,4.016000591831666e-06,2.585321137511754e-06,1.6314244986938408e-06,0.0,2.262718529842182e-05,2.53372616965467e-05,1.1197658650776765,0,0,0,0,0,0,0,0,0,1,1
96,55.0,22.0,8.0,5.0,5.0,5.0,3.0,4.0,4.0,0.0,1.1299671816440735e-05,4.473163964435094e-06,1.6577084791167067e-06,1.113098858316763e-06,9.605001977669908e-07,9.81118954394059e-07,6.341053566049999e-07,7.386631821462154e-07,4.078561246734602e-07,0.0,2.226588693389502e-06,3.417292754632214e-06,1.5346971333609976,0,0,0,0,0,0,0,0,0,1,1
97,75.0,35.0,7.0,6.0,6.0,8.0,6.0,3.0,4.0,0.0,1.5408643386055548e-05,7.116397216146739e-06,1.4504949192271183e-06,1.3357186299801157e-06,1.1526002373203888e-06,1.5697903270304944e-06,1.2682107132099998e-06,5.539973866096616e-07,4.078561246734602e-07,0.0,3.026370894025353e-06,4.787049884121049e-06,1.581726721235386,0,0,0,0,0,0,0,0,0,1,1
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
99,519.0,1054.0,890.0,793.0,863.0,780.0,374.0,256.0,206.0,0.0,0.00010662781223150439,0.00021430521902339038,0.0001844200683017336,0.00017653747892903862,0.0001657823341345826,0.0001530545568854732,7.905180112342332e-05,4.727444365735779e-05,2.10045904206832e-05,0.0,0.00011480583047071872,7.490987621987477e-05,0.6524913470300261,0,0,0,0,0,0,0,0,0,1,1
100,94.0,38.0,5.0,8.0,3.0,3.0,6.0,0.0,5.0,0.0,1.931216637718962e-05,7.726374120387888e-06,1.0360677994479416e-06,1.7809581733068207e-06,5.763001186601944e-07,5.886713726364353e-07,1.2682107132099998e-06,0.0,5.098201558418252e-07,0.0,3.2798568830680728e-06,6.072471534269468e-06,1.8513876098850652,0,0,0,0,0,0,0,1,0,1,2
