Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4
-0.011401060102307365,-21.90643011365185,,594,555,38,132,61
-0.02703511662964351,-47.78616308827455,,222,142,20,57,4
-0.012572142718843878,-49.169512784619066,,779,708,81,281,85
0.05081953088737931,-142.6224791756669,,112,466,83,4,62
-0.0013530004317025618,-29.05156813261018,,695,827,83,333,192
0.05034245342930287,-1016.75114698903,,502,2067,167,3,299
-0.0061094581496618575,-24.233659223906542,,826,877,80,236,112
0.008711593781568432,-50.05827999301756,,598,906,87,604,508
-0.022610752477961835,-48.090856049628215,,497,355,38,117,17
0.04179633060946369,-385.05729481958934,,474,1589,109,52,260
0.0652560004091483,-655.8446769306755,,208,1225,135,8,343
-0.02476261951518512,-54.795413989017035,,327,222,28,121,19
0.008869536969571365,-108.6492424665982,,1096,1668,112,651,643
-0.6968107387232101,-10.555659921506264,,145,0,0,0,0
-0.006309413775678567,-99.29312178230097,,455,481,85,629,292
-0.007988121338626721,-38.11279287110943,,411,417,18,64,59
-0.02414273545730311,-48.435498661028554,,294,202,26,90,12
-0.9999999,-58.6024118809308,,422,0,0,0,0
7.949909115586868e-05,-36.70628124333449,,1137,1401,118,289,191
-0.00046409824300620937,-27.146133813239516,,516,627,56,240,138
0.0032484335258683014,-49.01828217231135,,924,1228,99,423,336
-0.01619086098135967,-41.09011908488335,,274,228,28,152,46
0.021725453148507393,-70.02342286927137,,211,437,40,79,106
-0.016179785411316146,-41.08808261599706,,506,422,46,191,51
0.0010640703576183233,-33.74476980663595,,654,825,70,292,182
-0.004773574786234852,-29.603490662361523,,612,671,53,179,88
-0.00966786156152472,-21.322986485703684,,410,399,26,90,50
0.004065253736118731,-60.54554992459725,,860,1166,81,303,282
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.06128088571375419,-312.30031623636114,,143,765,110,6,170
0.0016136590884768239,-41.48092571044144,,526,672,67,319,230
-0.060054759530427944,-6.426072402324019,,62,18,0,0,0
0.038494017303645066,-274.60793368463203,,213,660,43,2,69
0.00031941460416568066,-34.86261511433634,,455,564,52,339,192
-0.0473162439435458,-12.854977101933034,,73,28,2,3,0
-0.019177242656200813,-65.55818721471684,,532,413,55,162,24
-0.025954342738008254,-15.720159062253249,,755,498,23,22,8
-0.022825258730557758,-18.47042093154184,,242,172,11,47,13
0.04275721661843856,-383.28611566846104,,296,1016,92,2,106
0.05548976215856974,-285.2160504419341,,129,601,37,5,127
-0.01855962628628483,-18.77668078115946,,151,118,12,31,6
0.048744636435884524,-1486.6645321420085,,660,2615,142,3,382
-0.017937360685025352,-34.69077971377289,,289,231,28,78,13
-0.0013221008363706235,-41.17842841844298,,601,716,88,280,154
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.07363692765200601,-3403.5104032101676,,695,5005,329,12,1685
-0.003987981892161967,-41.353562563275815,,652,728,95,424,191
0.06581196643555727,-1007.9298588391368,,474,2829,228,248,1607
-0.03495822024687351,-70.09652185890648,,196,104,17,55,2
-0.01169516981064769,-27.64666086652594,,331,307,33,136,49
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.9999999,-2.269372734837063,,226,0,0,0,0
-0.006654080475381745,-34.52516882071443,,1185,1242,102,444,210
-0.02069556659278671,-77.68213095623763,,359,268,45,140,20
-0.009751962104432702,-27.57525862989055,,333,324,37,143,52
0.00931398990150777,-21.273136863411896,,19,29,2,0,3
0.048669170196264225,-817.6422947416777,,409,1617,129,3,235
-0.024541815133271878,-20.1477692802423,,477,325,23,34,2
-0.02067085210774868,-38.10577595632736,,393,294,32,92,14
-0.018392583624594134,-29.176377487778428,,88,69,1,0,1
0.05920531477839183,-468.41377603587654,,167,850,62,6,210
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.004111611743479297,-33.22424360089285,,691,770,88,306,146
-0.015952559778821946,-35.104193506016145,,199,166,23,106,29
-0.0011737663329358435,-38.90315645094741,,1287,1539,140,632,368
-0.00949316449961155,-32.936842324874405,,475,465,47,171,72
-0.013738716866089302,-57.5781754235449,,367,324,52,140,27
0.011564331931671917,-34.61788798126833,,373,605,63,355,302
-0.0017814041124986383,-25.556249226174213,,896,1056,101,284,155
-0.010918637852351826,-19.64626330384209,,248,234,25,47,13
-0.0104767065845273,-22.984694454377543,,548,524,33,89,46
-0.002452737137491689,-31.434116778909377,,902,1046,84,290,170
-0.015579791910706731,-35.45712962499048,,375,317,31,166,56
-0.031092294530067743,-14.32698096067521,,48,27,1,11,3
-0.0072535873205999395,-29.405050992008285,,666,688,54,206,113
0.06092507617912647,-1246.9236298864953,,383,2033,124,6,490
0.049559067776355104,-1403.1770210152613,,497,2008,54,3,363
-0.001146673064404958,-29.92755479597511,,914,1093,92,266,171
-0.004129109393618414,-21.831064853611128,,524,583,51,135,76
-0.006051474036747927,-29.25342783169825,,994,1057,84,239,136
0.06248619882037418,-851.2627043255508,,286,1576,196,7,381
0.01292106766077274,-69.04292585374279,,554,929,103,445,486
0.0337971923754507,-456.76100537940977,,338,935,44,1,89
-0.004288018948682991,-24.297155658047053,,195,216,24,117,63
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0071262138133570815,-22.438000650105565,,574,595,56,180,73
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.062285334624578026,-15.376314170722573,,496,136,3,2,0
0.005228369319614955,-57.894924338490675,,871,1214,100,542,449
0.05534539015349048,-179.8704207196782,,95,441,47,5,89
-0.0006821505128045899,-23.610055815325268,,434,525,50,211,126
-0.006565773080471627,-28.05976534040933,,426,447,39,156,85
-0.014132657217317164,-28.462303388726703,,322,282,27,151,51
-0.0007388012256474381,-53.68177105972228,,1030,1244,98,336,262
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.010114936377205657,-50.905801752876684,,882,1383,140,451,409
0.0019055937508768378,-32.57988038068587,,475,611,65,343,227
-0.02116512974813035,-35.96800389938353,,205,151,20,54,6
-0.007504033479254927,-22.46910897481242,,437,448,47,142,56
-0.0053461081314270485,-71.06120492077332,,509,550,77,443,221
-0.0043470150288226735,-35.34975917596517,,507,561,56,368,195
-0.004159941492474398,-36.81101760044139,,363,404,55,279,132
0.012459275432386133,-58.485051377854276,,869,1441,148,556,528
0.0006914828034858865,-57.08382650915275,,716,895,53,145,151
0.028687517244532005,-917.6769412348316,,720,1763,77,1,135
0.0026114374903737853,-29.413100389356938,,569,745,86,327,208
-0.00038635925025812517,-27.07552768727873,,718,875,96,221,122
-0.022876147524065703,-23.261872543139553,,275,195,17,51,8
-0.023024888438487722,-48.52880233678278,,188,133,22,64,7
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.007322671920819149,-25.30622863682614,,321,331,34,175,79
-0.003207704023679911,-22.24011734104699,,317,361,40,168,83
0.050813710900875816,-535.4162133453106,,277,1153,97,4,180
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.05468280567437133,-147.02941040171217,,79,361,43,4,74
0.05550477260371192,-1854.1230919879467,,676,3150,230,5,574
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.01389842959857893,-66.8215784457929,,685,603,19,21,18
-0.005558997195546323,-21.631464399633124,,464,499,52,102,41
-0.0009654110926645204,-29.941898547673997,,626,752,84,379,207
0.046825571165322044,-608.7055593228826,,305,1154,55,3,171
-0.6968107395851569,-5.617387927652936,,41,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.006405251866736519,-20.108451914846462,,504,531,42,113,61
-0.009979712267784949,-23.650011855759644,,463,448,44,154,57
-0.003568813314584132,-65.1953093809656,,639,721,88,800,411
0.028619878627238953,-310.6816856198608,,861,2105,150,194,366
-0.026003821506177593,-24.312615591325564,,343,226,6,6,3
0.0011212199405696158,-50.01483683363752,,363,458,69,553,328
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0020881975348898112,-27.042342590693018,,330,386,46,226,106
-0.014759387236541188,-22.324994347458567,,502,433,28,116,48
-0.01320875377688512,-22.96106044416011,,523,468,40,145,51
-0.01973929894016654,-70.528188204786,,382,292,44,180,35
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0036025658901307584,-40.776900754298595,,495,558,78,361,162
-0.016622447473316145,-37.522183677381804,,413,340,39,144,33
-0.03460674728344323,-13.70371981092562,,1,0,0,1,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0250898480723372,-45.92800024382013,,343,231,26,90,11
-0.016935247405691838,-35.06829556017453,,277,226,28,107,24
-0.007151750047522796,-28.36932357202297,,627,649,68,239,101
0.0038602242660368226,-39.244139796818445,,737,994,82,216,178
-0.0009243574516831577,-80.76115817535712,,444,534,18,33,34
-0.010154924686524146,-40.20082611933126,,528,509,64,237,78
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.013802975347189182,-5.78607461538759,,7,11,1,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0631535017016955,-1142.9826890883935,,343,1920,106,7,491
-0.002857075688663343,-28.08782581161547,,949,1090,90,257,154
-0.00807358011742717,-25.23942257634355,,216,218,11,23,14
-0.0274507713837258,-88.97249438700378,,416,264,38,134,13
-0.01452581028215999,-53.72966315445137,,315,273,44,138,29
-0.008538583151536116,-36.94402657510885,,358,358,49,205,72
-0.014728103508872692,-33.105079195893566,,221,190,25,102,28
-0.9999999,-6.861352102725267,,219,0,0,0,0
0.04579150188699163,-84.3348102881747,,60,221,18,3,35
-0.004538722538136841,-24.87175138209929,,356,392,48,158,65
0.056225961254104576,-348.08985999131664,,163,773,66,5,154
0.06609487686994066,-1446.6399410279075,,385,2313,111,8,650
0.06760746987816729,-2832.51362281775,,668,4163,206,9,1181
0.023207006658015582,-151.15140495453196,,469,1006,74,150,219
-0.031166353261156004,-25.86209374283142,,4,2,0,4,0
-0.06779823814585748,-16.23962690719289,,181,43,0,0,0
0.05988728468891498,-1461.5251080233375,,481,2490,173,6,543
-0.013180138203734086,-29.04265449434091,,346,310,35,117,34
-0.011390593991192488,-27.350404822879117,,630,589,58,191,61
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.00013979124803001688,-30.22898679331592,,610,752,77,357,218
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.006842451940964937,-22.1401928825835,,379,395,29,106,62
0.0032198058167050058,-30.374204297600997,,478,635,59,267,195
0.07773771067663619,-1030.414642486948,,174,1382,127,14,736
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0201511938000412,-38.14008423493007,,402,304,33,103,18
-0.03549482992597479,-9.636826383808918,,1,0,0,1,0
-0.030541850051380225,-18.861988905465488,,175,103,2,1,1
-0.013916036902499623,-24.785757525637287,,612,539,44,155,55
0.005634162788368666,-44.31167917674545,,862,1213,118,553,425
5.066520179248125e-05,-51.302065592717554,,146,179,40,388,210
0.005156488977771744,-39.942195178367015,,952,1325,159,473,283
0.04099287109917031,-953.7314536890844,,533,1753,88,2,206
-0.032951617329172095,-47.7091157272748,,218,121,15,50,3
0.001997204367657805,-42.29032322884427,,722,931,77,201,178
0.001653625940855749,-36.3331725315363,,1043,1335,125,339,241
-0.06461641453213116,-7.942270913767603,,166,43,1,1,0
0.008427145883518873,-41.647289963586104,,480,722,70,511,412
-0.0014465307967754136,-53.026091008883824,,232,275,46,272,157
-0.013101872984511901,-32.35857366362585,,358,321,35,133,45
0.006147987647111673,-55.368099274469444,,835,1190,94,401,349
0.042326326883368695,-666.1069226653208,,383,1301,65,2,160
0.00028682476777489117,-46.642730561066074,,898,1112,81,378,277
0.00839212070539255,-43.2685507633275,,824,1239,147,621,486
-0.020646735588258403,-12.068112816161454,,58,43,3,9,3
0.060420483133814665,-987.0708603415541,,314,1646,118,6,398
-0.00445059703765116,-23.364808042197943,,826,913,90,216,97
0.0030445285725513157,-40.116933893694906,,1167,1544,150,468,301
0.0009681068628644733,-41.0748252999109,,1014,1276,128,446,298
0.02239696865470581,-5.261509284443112,,1,2,0,1,1
0.0003975352983210797,-25.017433904545115,,184,228,34,165,83
-0.013626655402489616,-30.93945043753255,,246,218,27,124,38
0.04236196090094171,-1382.3779055509622,,579,1968,47,2,284
-0.0413395268413131,-20.232715768335794,,130,59,5,8,1
-0.036930663389737446,-70.08607140684596,,247,125,17,50,1
0.02869003636554533,-418.5088602179355,,553,1354,33,41,169
0.0044895866945410335,-41.094931195042534,,870,1192,107,362,288
0.025670083574415175,-362.1765639974552,,525,1195,27,48,155
0.0044236846801692506,-30.053279333253997,,419,573,52,239,184
-0.02620025611360395,-72.73241857885542,,309,202,32,88,6
-0.0059603220449362575,-22.367107281534807,,900,959,81,187,94
0.052044930767811054,-1182.7139243240194,,525,2252,168,4,356
-0.013794968974165758,-45.92823619546911,,268,236,36,170,48
0.05820867189637585,-1935.0192349415731,,664,3302,205,5,645
0.005656386650774124,-42.34011244593927,,687,968,88,323,231
0.012980551194810314,-67.18205665145442,,929,1560,166,603,615
-0.0571093705617184,-29.63470449456497,,427,133,2,0,0
0.0003317891191230238,-33.44855045693206,,1036,1284,120,400,258
-0.0044679001668341736,-37.27497265963111,,448,495,65,346,154
0.022575186398963165,-207.78550996661224,,1292,2732,261,1529,2126
-0.0019009190212842452,-27.83592452452421,,575,675,56,163,112
-0.0008416098814899523,-36.476328636351816,,836,1007,81,368,242
-0.005761747646841411,-23.560272306747784,,282,302,18,53,42
0.071169269537654,-2107.242459753246,,450,3054,152,10,1042
0.06369535821146484,-1289.9303112171888,,369,2093,121,7,551
-0.012334154887286251,-27.84709920659407,,455,416,42,167,54
0.010036072262168273,-51.50528012610175,,398,622,104,877,623
-0.004278121546190424,-24.88438176838261,,667,740,63,240,127
0.05932868284656831,-1748.458234687172,,561,2866,222,6,617
0.035806301286196544,-466.10694176985254,,286,830,25,1,94
-0.008488393096691178,-35.60485503676338,,480,481,60,229,84
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.008583459869671338,-28.00118428960517,,730,730,46,107,62
0.05577677904723462,-512.8241263199961,,209,980,59,5,202
-0.0006995229083014316,-29.16050463655538,,370,447,32,71,68
0.007195807919767744,-60.25566808484548,,1051,1536,132,541,463
0.009389369053919273,-86.37573264876946,,857,1320,91,403,426
-0.013627573098558707,-18.774475267646302,,234,207,18,67,23
0.0003678846170449496,-22.300922055236267,,337,418,46,189,105
0.0018848995463566385,-31.09345555567409,,637,819,69,161,122
-0.009773681784891144,-32.85308480350296,,388,377,48,156,50
-0.00871940992041531,-27.564973936048748,,319,318,35,164,67
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0040567531386090745,-3.13610548997388,,1,1,0,0,0
-0.0029647219148480376,-16.038942190379892,,32,36,1,0,1
-0.0010616087553319848,-29.563486392624583,,784,940,89,193,125
-0.041031042961336785,-5.626424699507281,,7,3,0,0,0
-0.0077006573871998074,-26.528962970491428,,415,424,48,138,52
-0.007461678862749594,-25.027012688080134,,251,258,30,86,35
0.006813913692541327,-55.29025798199295,,734,1063,89,400,367
-0.012663536467616683,-19.103948463433557,,261,236,13,42,24
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0020428885657186114,-32.78543969526275,,542,700,56,104,87
-0.03273576994309774,-51.43691940348504,,156,87,14,41,2
-0.005467096585000724,-29.09087822971114,,1028,1109,87,268,153
-0.023357395610378036,-83.9349006964292,,459,322,46,181,26
-0.006082452536509467,-22.108821737237186,,826,878,73,186,92
-0.009325949825215153,-21.85258946013286,,768,755,68,179,68
-0.05697857409295046,-12.831918992957956,,203,63,1,1,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
1.5909481246147682e-05,-27.394672151758233,,190,233,26,154,101
-0.021813126668468047,-25.33136033889508,,284,206,19,61,12
-0.005405484274850275,-27.734954873710272,,787,850,60,119,81
-0.0029664161324637756,-36.13089357510256,,658,753,61,231,156
0.04988990315395404,-864.6141696540171,,407,1657,117,3,256
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0001597298773190342,-30.195166162462133,,737,910,81,280,166
-0.029425037645663385,-70.75778146884717,,297,180,26,84,6
0.0006895316279748086,-38.391598010931226,,1078,1348,126,534,316
-0.03162739982340949,-43.77281365119228,,82,47,9,32,2
-0.05283594479673989,-19.01224713003353,,72,24,2,3,0
0.05510405884264567,-1403.8310899486582,,494,2280,112,4,444
-0.014746045080419243,-33.44193922974076,,380,328,39,114,26
-0.025322766975869476,-42.94376180794217,,366,245,26,87,11
-0.011142413100646646,-27.556010869555358,,244,229,23,117,48
0.0040567531386090745,-3.13610548997388,,1,1,0,0,0
0.0028065785220568263,-95.95852538360113,,3326,4376,373,1188,865
0.0499818099087068,-557.0856343325912,,280,1143,112,3,177
0.06074970425983016,-614.4675939875125,,235,1242,141,6,280
0.007970399657030062,-45.12131861536604,,142,211,47,490,326
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02567002052422624,-24.243334126316036,,286,190,16,39,3
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.006062272559448347,-34.7814074884059,,1042,1108,76,189,112
-0.019562651772263764,-47.48985416603083,,298,229,32,86,11
0.00027246264590653334,-37.183203600734345,,719,890,89,534,324
-0.0691949619649707,-10.105271689040478,,131,30,0,0,0
0.0040567531386090745,-3.13610548997388,,1,1,0,0,0
0.006413762808321742,-56.82539829019786,,717,1028,77,263,234
0.04456162928664214,-240.400181602067,,169,605,42,2,76
